CustomerID,purchasefrequency,avgpurchasevalue,segment
13269.0,17,16.612249999999996,Mid Value
13270.0,1,590.0,Mid Value
13271.0,2,1.7649504950495043,Low Value
13272.0,2,18.437333333333335,Low Value
13273.0,1,8.68625,Low Value
13276.0,2,19.69766666666667,Low Value
13277.0,4,32.3,Low Value
13278.0,1,11.798478260869564,Low Value
13279.0,2,11.481818181818182,Low Value
13280.0,3,9.58658823529412,Low Value
13282.0,6,26.195999999999998,Mid Value
13283.0,2,13.379999999999999,Low Value
13284.0,2,14.010714285714286,Low Value
13285.0,4,14.487272727272725,Low Value
13291.0,1,8.597857142857142,Low Value
13292.0,2,18.67548387096774,Low Value
13294.0,2,16.180370370370365,Low Value
13295.0,2,17.995454545454546,Low Value
13296.0,1,17.48,Low Value
13297.0,4,35.421186440677964,Low Value
13298.0,1,180.0,Mid Value
13299.0,1,28.5,Low Value
13300.0,2,16.604090909090914,Low Value
13301.0,4,7.630740740740738,Low Value
13302.0,1,63.75,Mid Value
13304.0,1,14.305714285714286,Low Value
13305.0,10,24.70197530864197,Mid Value
13307.0,1,15.0,Low Value
13308.0,4,23.993157894736836,Low Value
13309.0,5,13.614859813084104,Low Value
13310.0,6,14.073116883116887,Mid Value
13311.0,2,23.02192307692308,Low Value
13313.0,5,19.939999999999987,Low Value
13314.0,4,7.715466666666666,Low Value
13316.0,5,66.08511363636364,Mid Value
13317.0,9,15.852370370370368,Mid Value
13318.0,3,32.038,Low Value
13319.0,36,21.32867999999996,Mid Value
13320.0,6,13.560909090909094,Mid Value
13321.0,2,51.57818181818182,Mid Value
13322.0,1,7.9792000000000005,Low Value
13323.0,5,37.516666666666666,Low Value
13324.0,12,91.85454545454536,High Value
13325.0,1,56.275,Mid Value
13327.0,9,33.18871559633026,Mid Value
13328.0,1,76.96941176470588,Mid Value
13329.0,4,38.96842105263156,Low Value
13330.0,3,21.52698113207547,Low Value
13332.0,1,16.709523809523812,Low Value
13334.0,3,13.197089552238802,Low Value
13336.0,1,15.590588235294124,Low Value
13338.0,3,17.992499999999996,Low Value
13339.0,1,15.92814814814815,Low Value
13340.0,7,80.1229850746268,High Value
13341.0,1,18.472619047619045,Low Value
13343.0,2,13.815000000000003,Low Value
13344.0,3,21.37579831932775,Low Value
13345.0,2,17.16363636363636,Low Value
13347.0,1,42.67,Low Value
13348.0,1,16.697142857142854,Low Value
13349.0,1,15.457500000000001,Low Value
13350.0,3,21.179534883720923,Low Value
13351.0,1,23.37125,Low Value
13352.0,2,14.417777777777781,Low Value
13354.0,1,14.579019607843142,Low Value
13355.0,1,21.084374999999987,Low Value
13356.0,1,18.291428571428572,Low Value
13357.0,1,6.777222222222224,Low Value
13358.0,1,15.138965517241381,Low Value
13359.0,2,17.969166666666663,Low Value
13362.0,5,18.257337278106498,Low Value
13363.0,2,16.541666666666668,Low Value
13364.0,2,-1.2434497875801752e-15,Low Value
13365.0,3,16.600151515151527,Low Value
13366.0,1,56.160000000000004,Mid Value
13368.0,2,21.496551724137934,Low Value
13369.0,2,13.881578947368425,Low Value
13370.0,2,16.39363636363636,Low Value
13372.0,1,16.46260869565217,Low Value
13373.0,3,20.96360759493671,Low Value
13375.0,2,20.33947368421052,Low Value
13376.0,3,19.240754716981137,Low Value
13379.0,3,5.902680412371134,Low Value
13381.0,7,20.964219653179192,Mid Value
13382.0,1,14.866000000000005,Low Value
13384.0,9,26.59535483870968,Mid Value
13385.0,1,15.273428571428566,Low Value
13388.0,3,17.420833333333334,Low Value
13389.0,3,15.646274509803925,Low Value
13390.0,1,41.85230769230769,Low Value
13391.0,1,59.8,Mid Value
13394.0,10,14.102439024390243,Mid Value
13395.0,1,14.653333333333334,Low Value
13396.0,4,28.197659574468073,Low Value
13397.0,6,39.466153846153844,Mid Value
13398.0,1,17.590000000000003,Low Value
13402.0,2,15.928974358974356,Low Value
13403.0,1,25.0,Low Value
13404.0,2,22.953636363636363,Low Value
13405.0,3,21.201888888888888,Low Value
13408.0,81,54.865089820359245,High Value
13410.0,7,32.96366666666667,Mid Value
13411.0,1,11.863888888888887,Low Value
13414.0,3,57.93749999999999,Mid Value
13416.0,2,37.5,Low Value
13417.0,2,22.88678571428571,Low Value
13418.0,23,18.616050955414007,Mid Value
13419.0,1,13.816249999999997,Low Value
13420.0,4,14.035,Low Value
13421.0,3,17.60933333333333,Low Value
13422.0,2,20.324609374999998,Low Value
13425.0,3,20.823205128205128,Low Value
13426.0,12,22.331446540880492,Mid Value
13427.0,3,20.089655172413792,Low Value
13428.0,1,2.9522972972972967,Low Value
13429.0,4,15.026865671641792,Low Value
13430.0,4,12.012777777777774,Low Value
13431.0,2,27.5891304347826,Low Value
13434.0,2,53.424,Mid Value
13435.0,9,36.839708737864065,Mid Value
13436.0,1,16.4075,Low Value
13437.0,7,20.40754491017964,Mid Value
13439.0,1,5.253888888888889,Low Value
13441.0,1,22.818461538461538,Low Value
13447.0,4,17.81016129032258,Low Value
13448.0,10,17.415427135678403,Mid Value
13449.0,1,15.362105263157897,Low Value
13450.0,6,28.784788732394368,Mid Value
13451.0,6,6.568581081081079,Mid Value
13452.0,2,295.0,Mid Value
13453.0,2,20.998823529411766,Low Value
13455.0,4,19.0066037735849,Low Value
13456.0,7,26.7356923076923,Mid Value
13458.0,22,24.207918781725887,Mid Value
13460.0,2,10.790588235294118,Low Value
13461.0,3,53.51851851851852,Mid Value
13462.0,2,14.325,Low Value
13464.0,1,16.45560975609756,Low Value
13466.0,2,16.552777777777774,Low Value
13467.0,2,10.946565656565657,Low Value
13468.0,41,18.486111111111118,Mid Value
13470.0,2,16.5,Low Value
13471.0,4,9.736846153846152,Low Value
13473.0,3,18.979090909090907,Low Value
13474.0,1,3.587343749999999,Low Value
13475.0,4,16.648604651162803,Low Value
13476.0,4,17.91426229508197,Low Value
13477.0,8,17.796666666666656,Mid Value
13479.0,3,18.1875,Low Value
13481.0,8,15.864374999999994,Mid Value
13482.0,1,16.785454545454545,Low Value
13483.0,1,14.034000000000002,Low Value
13484.0,1,39.22500000000001,Low Value
13485.0,1,19.749565217391304,Low Value
13486.0,3,16.2668115942029,Low Value
13487.0,3,16.923529411764704,Low Value
13488.0,17,20.867939110070246,Mid Value
13489.0,4,32.10857142857143,Low Value
13491.0,10,14.137441860465113,Mid Value
13492.0,3,25.3968,Low Value
13493.0,2,77.32875,Mid Value
13494.0,1,17.57,Low Value
13495.0,6,38.27153846153846,Mid Value
13496.0,3,17.16472222222222,Low Value
13497.0,3,16.052500000000002,Low Value
13499.0,7,25.487999999999996,Mid Value
13500.0,4,16.966716417910455,Low Value
13501.0,2,24.725849056603774,Low Value
13502.0,3,16.222222222222214,Low Value
13503.0,1,12.755882352941176,Low Value
13504.0,1,13.45136363636364,Low Value
13505.0,8,18.867312775330397,Mid Value
13506.0,3,15.614482758620692,Low Value
13507.0,4,15.30345679012345,Low Value
13508.0,1,9.2475,Low Value
13509.0,7,22.266363636363636,Mid Value
13510.0,5,15.257777777777763,Low Value
13512.0,1,16.747333333333334,Low Value
13513.0,1,20.509999999999998,Low Value
13514.0,1,38.050000000000004,Low Value
13515.0,4,15.103728813559327,Low Value
13516.0,3,31.577500000000008,Low Value
13517.0,5,14.748741258741257,Low Value
13518.0,1,17.35368421052631,Low Value
13519.0,2,12.31111111111111,Low Value
13520.0,8,36.71315789473684,Mid Value
13521.0,3,2.5083715596330283,Low Value
13522.0,1,25.160000000000004,Low Value
13523.0,6,21.21683615819209,Mid Value
13524.0,5,25.191851851851855,Low Value
13525.0,2,104.79666666666667,Mid Value
13527.0,8,10.10607142857143,Mid Value
13529.0,2,20.517333333333333,Low Value
13531.0,2,21.990909090909096,Low Value
13532.0,1,3.1865151515151497,Low Value
13533.0,3,3.563026315789476,Low Value
13534.0,43,16.41251461988309,Mid Value
13536.0,7,19.264189944134074,Mid Value
13538.0,7,51.233999999999995,High Value
13539.0,4,15.943157894736842,Low Value
13544.0,2,3.3495402298850565,Low Value
13546.0,3,6.397857142857144,Low Value
13548.0,2,5.503306451612903,Low Value
13549.0,8,17.6176923076923,Mid Value
13551.0,1,22.950000000000003,Low Value
13552.0,16,29.25231404958679,Mid Value
13555.0,4,30.509411764705895,Low Value
13557.0,2,17.178235294117645,Low Value
13558.0,4,3.4574857142857125,Low Value
13560.0,1,5.283939393939395,Low Value
13561.0,1,10.132857142857143,Low Value
13562.0,3,21.943048780487782,Low Value
13563.0,2,15.867959183673468,Low Value
13564.0,5,7.620470588235295,Low Value
13565.0,2,6.3215789473684225,Low Value
13566.0,2,4.969943181818182,Low Value
13568.0,1,4.382954545454545,Low Value
13569.0,2,4.39705882352941,Low Value
13570.0,1,8.869999999999997,Low Value
13571.0,12,6.135835777126099,Mid Value
13572.0,1,41.94696969696971,Low Value
13573.0,2,11.32307692307692,Low Value
13575.0,5,15.914565217391303,Low Value
13576.0,20,51.563846153846164,High Value
13577.0,5,19.509411764705867,Low Value
13579.0,2,20.30608695652174,Low Value
13581.0,1,11.8,Low Value
13583.0,1,14.736415094339625,Low Value
13584.0,1,5.9333333333333345,Low Value
13587.0,3,31.545454545454547,Low Value
13588.0,13,13.583999999999994,Mid Value
13589.0,2,18.07857142857143,Low Value
13590.0,7,22.203595505617972,Mid Value
13591.0,3,19.26086206896552,Low Value
13592.0,4,15.497499999999997,Low Value
13593.0,6,15.428527131782953,Mid Value
13594.0,1,15.268076923076922,Low Value
13596.0,2,4.199036144578313,Low Value
13598.0,2,4.083414634146344,Low Value
13599.0,33,19.055303030303026,Mid Value
13600.0,1,11.553684210526315,Low Value
13601.0,2,7.003232323232326,Low Value
13602.0,1,18.647391304347824,Low Value
13603.0,1,6.086666666666667,Low Value
13606.0,3,6.524186046511627,Low Value
13607.0,1,6.918469387755098,Low Value
13610.0,9,4.892236842105263,Mid Value
13611.0,4,15.239473684210521,Low Value
13614.0,4,8.012238805970151,Low Value
13615.0,2,16.66625,Low Value
13617.0,3,12.367727272727274,Low Value
13618.0,1,13.641538461538461,Low Value
13621.0,1,11.255263157894737,Low Value
13623.0,7,7.819069767441863,Mid Value
13626.0,1,13.538421052631577,Low Value
13627.0,7,17.276808510638297,Mid Value
13629.0,11,132.07389830508475,High Value
13630.0,11,24.945999999999994,Mid Value
13631.0,12,251.81416666666667,High Value
13632.0,6,14.401496598639456,Mid Value
13634.0,5,8.378510638297874,Low Value
13635.0,1,17.27467741935484,Low Value
13636.0,6,14.712812499999997,Mid Value
13637.0,3,8.024752475247524,Low Value
13638.0,1,15.33,Low Value
13639.0,1,25.833499999999997,Low Value
13642.0,1,5.375757575757574,Low Value
13643.0,3,18.551428571428573,Low Value
13644.0,5,17.550810810810816,Low Value
13645.0,1,50.42,Mid Value
13647.0,5,20.87775,Low Value
13649.0,2,15.069565217391306,Low Value
13650.0,7,18.46265306122449,Mid Value
13651.0,2,15.699999999999998,Low Value
13652.0,3,17.38222222222222,Low Value
13654.0,6,16.309216867469868,Mid Value
13655.0,2,16.66017857142857,Low Value
13656.0,2,7.747959183673469,Low Value
13657.0,2,23.883750000000003,Low Value
13658.0,7,21.620267857142892,Mid Value
13659.0,3,14.359722222222231,Low Value
13662.0,7,15.156551724137934,Mid Value
13663.0,1,14.574615384615383,Low Value
13666.0,3,7.054166666666667,Low Value
13667.0,1,3.505977011494252,Low Value
13668.0,29,12.407325349301354,Mid Value
13669.0,2,24.283333333333335,Low Value
13670.0,1,13.988000000000001,Low Value
13672.0,6,-4.4662500000000005,Mid Value
13673.0,2,6.106461538461538,Low Value
13675.0,2,19.472800000000003,Low Value
13678.0,1,14.537500000000003,Low Value
13680.0,5,10.195879629629635,Low Value
13681.0,4,14.523333333333333,Low Value
13682.0,1,19.833333333333332,Low Value
13684.0,2,2.071935483870968,Low Value
13685.0,7,79.98564102564106,High Value
13686.0,1,9.0,Low Value
13689.0,1,151.66666666666666,Mid Value
13690.0,1,19.13888888888889,Low Value
13692.0,5,26.67036363636363,Low Value
13693.0,2,-8.0,Low Value
13694.0,60,107.09931623931628,High Value
13695.0,15,27.823666666666654,Mid Value
13697.0,1,12.608333333333334,Low Value
13699.0,1,22.041428571428572,Low Value
13700.0,10,11.498071065989848,Mid Value
13703.0,1,99.5,Mid Value
13704.0,10,17.00229629629629,Mid Value
13705.0,3,25.423571428571428,Low Value
13706.0,1,16.5395,Low Value
13707.0,2,16.800208333333345,Low Value
13708.0,1,5.821176470588236,Low Value
13709.0,17,18.061011560693647,Mid Value
13710.0,1,22.560000000000002,Low Value
13711.0,2,19.38923076923077,Low Value
13712.0,1,22.883999999999997,Low Value
13715.0,8,9.7587037037037,Mid Value
13716.0,1,6.584761904761905,Low Value
13717.0,7,13.905436893203886,Mid Value
13718.0,2,25.545833333333334,Low Value
13719.0,5,17.361333333333334,Low Value
13720.0,4,18.602325581395345,Low Value
13721.0,1,18.719285714285718,Low Value
13722.0,4,27.54837209302326,Low Value
13723.0,1,33.30833333333334,Low Value
13725.0,11,15.337372881355936,Mid Value
13726.0,2,25.706190476190468,Low Value
13727.0,2,16.674,Low Value
13728.0,6,16.12920634920635,Mid Value
13730.0,2,17.502325581395343,Low Value
13731.0,2,16.068157894736842,Low Value
13732.0,1,14.904848484848479,Low Value
13735.0,8,13.298942307692299,Mid Value
13736.0,3,3.7319587628865944,Low Value
13737.0,1,11.32,Low Value
13739.0,1,72.3,Mid Value
13740.0,1,15.250000000000002,Low Value
13741.0,4,19.037999999999997,Low Value
13742.0,14,9.605015479876162,Mid Value
13743.0,8,31.90833333333332,Mid Value
13744.0,2,16.06055555555555,Low Value
13745.0,2,11.213076923076924,Low Value
13747.0,1,79.6,Mid Value
13748.0,5,33.86607142857142,Low Value
13750.0,5,68.63583333333331,Mid Value
13751.0,1,32.916666666666664,Low Value
13752.0,6,15.608947368421056,Mid Value
13753.0,1,21.178857142857144,Low Value
13754.0,2,23.55,Low Value
13755.0,10,6.281865889212831,Mid Value
13756.0,15,35.97986013986011,Mid Value
13758.0,7,27.26965811965813,Mid Value
13759.0,2,26.376399999999993,Low Value
13760.0,2,5.03140350877193,Low Value
13761.0,2,15.294999999999998,Low Value
13762.0,2,0.0,Low Value
13763.0,3,99.38,Mid Value
13764.0,3,7.316153846153847,Low Value
13767.0,52,42.470451127819565,Mid Value
13769.0,16,19.383706293706297,Mid Value
13771.0,5,21.930833333333343,Low Value
13772.0,3,6.3962146892655385,Low Value
13774.0,1,15.68181818181818,Low Value
13777.0,41,117.57237442922364,High Value
13778.0,1,19.855555555555554,Low Value
13780.0,2,6.3159649122807,Low Value
13781.0,1,7.520000000000001,Low Value
13782.0,6,7.930434782608688,Mid Value
13784.0,11,79.4448387096774,High Value
13786.0,1,32.91428571428571,Low Value
13787.0,2,9.969032258064514,Low Value
13790.0,1,7.751111111111117,Low Value
13791.0,3,61.62823529411765,Mid Value
13792.0,2,15.042307692307693,Low Value
13798.0,63,82.80505694760814,High Value
13799.0,2,17.663076923076922,Low Value
13800.0,1,16.91878787878788,Low Value
13801.0,1,14.121739130434781,Low Value
13802.0,6,59.185909090909114,High Value
13803.0,1,16.298235294117646,Low Value
13804.0,7,19.239343065693433,Mid Value
13805.0,2,71.12307692307692,Mid Value
13806.0,1,25.637999999999998,Low Value
13807.0,1,16.085714285714285,Low Value
13808.0,5,22.99552631578948,Low Value
13809.0,1,12.920833333333336,Low Value
13810.0,4,24.98638888888889,Low Value
13811.0,4,42.267857142857146,Low Value
13812.0,3,14.972222222222221,Low Value
13813.0,5,19.062112676056334,Low Value
13814.0,3,26.933103448275862,Low Value
13815.0,5,22.683107344632774,Low Value
13816.0,4,16.81939393939394,Low Value
13817.0,2,15.957499999999998,Low Value
13819.0,3,31.676388888888887,Low Value
13821.0,2,6.53627118644068,Low Value
13822.0,2,6.583333333333333,Low Value
13823.0,2,23.941500000000005,Low Value
13824.0,5,36.93347826086956,Low Value
13826.0,2,14.554166666666667,Low Value
13827.0,3,4.43064516129032,Low Value
13828.0,1,13.965999999999998,Low Value
13829.0,1,-102.0,Low Value
13831.0,6,29.77013513513513,Mid Value
13832.0,2,10.237499999999999,Low Value
13833.0,1,13.268965517241378,Low Value
13835.0,4,15.174000000000001,Low Value
13837.0,2,14.275789473684211,Low Value
13838.0,4,3.975459770114942,Low Value
13841.0,1,85.0,Mid Value
13842.0,9,16.435048543689316,Mid Value
13844.0,1,18.081,Low Value
13845.0,1,34.775555555555556,Low Value
13846.0,4,14.613965517241384,Low Value
13848.0,3,251.0,Mid Value
13849.0,2,15.227227722772279,Low Value
13850.0,2,16.880957446808516,Low Value
13851.0,3,32.734074074074066,Low Value
13853.0,2,44.03916666666666,Low Value
13854.0,29,70.39491228070175,High Value
13856.0,5,21.376470588235293,Low Value
13858.0,1,19.651818181818182,Low Value
13859.0,1,7.184285714285715,Low Value
13860.0,6,16.10389610389611,Mid Value
13862.0,10,15.403591549295784,Mid Value
13863.0,2,13.616363636363634,Low Value
13865.0,4,16.718666666666667,Low Value
13866.0,1,20.810000000000002,Low Value
13867.0,3,16.64409836065574,Low Value
13868.0,2,96.74363636363637,Mid Value
13869.0,4,10.113843648208473,Low Value
13870.0,10,23.315677966101706,Mid Value
13871.0,14,18.904733727810665,Mid Value
13873.0,4,15.904166666666669,Low Value
13874.0,1,30.025000000000002,Low Value
13875.0,5,17.18067307692308,Low Value
13876.0,1,17.52857142857143,Low Value
13877.0,1,39.08,Low Value
13878.0,1,35.59805555555556,Low Value
13880.0,13,19.51375757575758,Mid Value
13881.0,22,94.3862222222222,High Value
13882.0,6,17.140606060606064,Mid Value
13883.0,9,16.37903225806451,Mid Value
13884.0,6,13.021666666666672,Mid Value
13885.0,2,18.099999999999998,Low Value
13886.0,1,15.2225,Low Value
13887.0,1,18.397368421052633,Low Value
13888.0,2,15.14075,Low Value
13889.0,1,27.793333333333337,Low Value
13890.0,14,16.32333333333333,Mid Value
13892.0,4,23.443333333333335,Low Value
13893.0,1,39.1,Low Value
13894.0,5,17.865666666666666,Low Value
13895.0,5,21.748907563025202,Low Value
13897.0,1,18.303529411764703,Low Value
13898.0,1,12.994166666666667,Low Value
13899.0,2,20.448421052631577,Low Value
13900.0,3,17.231395348837204,Low Value
13901.0,5,19.242953020134227,Low Value
13904.0,2,12.793846153846149,Low Value
13908.0,5,18.627380952380946,Low Value
13911.0,9,17.43858108108108,Mid Value
13914.0,3,18.05735294117647,Low Value
13917.0,2,15.113333333333335,Low Value
13918.0,2,40.428,Low Value
13919.0,3,10.61090909090909,Low Value
13922.0,1,24.607142857142858,Low Value
13923.0,1,17.556500000000003,Low Value
13924.0,11,12.27795620437956,Mid Value
13925.0,6,13.703333333333326,Mid Value
13926.0,1,20.349999999999998,Low Value
13927.0,1,16.618571428571432,Low Value
13928.0,4,17.206296296296298,Low Value
13929.0,3,80.28500000000003,Mid Value
13930.0,2,19.843529411764706,Low Value
13931.0,3,20.863220338983055,Low Value
13932.0,1,19.2125,Low Value
13933.0,2,26.469130434782606,Low Value
13934.0,1,29.745161290322578,Low Value
13936.0,2,13.38074074074074,Low Value
13937.0,1,17.649999999999995,Low Value
13938.0,1,10.237142857142857,Low Value
13939.0,4,12.103260869565217,Low Value
13940.0,4,17.12530612244898,Low Value
13941.0,7,104.51936170212765,High Value
13946.0,3,51.05181818181818,Mid Value
13947.0,1,18.119999999999997,Low Value
13948.0,1,34.0,Low Value
13949.0,6,15.170749999999988,Mid Value
13950.0,5,20.23777777777778,Low Value
13951.0,3,17.293589743589738,Low Value
13952.0,3,23.522398550724645,Low Value
13953.0,7,175.78400000000002,High Value
13954.0,3,12.619666666666667,Low Value
13955.0,2,9.786666666666665,Low Value
13956.0,5,6.752763157894741,Low Value
13958.0,1,-20.490000000000002,Low Value
13959.0,3,6.5021739130434755,Low Value
13960.0,2,19.185,Low Value
13962.0,2,15.413636363636364,Low Value
13963.0,4,18.986857142857144,Low Value
13967.0,1,40.35,Low Value
13969.0,20,14.196982622432861,Mid Value
13971.0,11,17.102658227848103,Mid Value
13972.0,2,12.683333333333335,Low Value
13973.0,1,24.063636363636363,Low Value
13974.0,1,14.771071428571428,Low Value
13975.0,7,7.362441176470583,Mid Value
13976.0,1,35.79800000000001,Low Value
13978.0,2,13.119333333333335,Low Value
13979.0,1,16.108703703703707,Low Value
13980.0,1,18.19454545454545,Low Value
13982.0,5,16.183565217391305,Low Value
13983.0,13,23.129107142857144,Mid Value
13984.0,6,28.707647058823536,Mid Value
13985.0,16,19.899518413597747,Mid Value
13986.0,1,24.650769230769235,Low Value
13988.0,9,17.14979079497908,Mid Value
13989.0,2,30.879999999999992,Low Value
13990.0,1,19.45625,Low Value
13991.0,7,9.891046511627904,Mid Value
13992.0,1,15.36,Low Value
13993.0,12,27.277279999999998,Mid Value
13994.0,6,14.923483870967747,Mid Value
13995.0,6,15.90218390804598,Mid Value
13999.0,15,18.232358490566053,Mid Value
14000.0,2,39.606875,Low Value
14001.0,4,50.75825000000001,Mid Value
14002.0,2,11.270851063829785,Low Value
14004.0,7,26.79906432748537,Mid Value
14005.0,5,34.22285714285715,Low Value
14006.0,3,32.073,Low Value
14009.0,3,15.589318181818179,Low Value
14012.0,1,29.89090909090909,Low Value
14013.0,3,13.91235294117647,Low Value
14014.0,1,12.953333333333333,Low Value
14015.0,1,45.867000000000004,Low Value
14016.0,5,26.718888888888877,Low Value
14019.0,4,20.572941176470586,Low Value
14020.0,2,16.482051282051287,Low Value
14021.0,3,28.722727272727273,Low Value
14022.0,1,15.714285714285712,Low Value
14023.0,2,18.84096774193548,Low Value
14024.0,2,20.48125,Low Value
14027.0,1,17.47,Low Value
14029.0,2,31.17733333333333,Low Value
14030.0,8,9.71230452674897,Mid Value
14031.0,23,56.72341085271316,High Value
14032.0,18,19.275263157894745,Mid Value
14034.0,4,5.565434782608698,Low Value
14035.0,5,21.63666666666667,Low Value
14036.0,1,16.49078947368421,Low Value
14037.0,2,5.257142857142857,Low Value
14038.0,4,16.714838709677405,Low Value
14039.0,1,25.366666666666664,Low Value
14040.0,15,14.69788381742738,Mid Value
14041.0,1,6.733809523809524,Low Value
14044.0,4,3.123540669856456,Low Value
14045.0,4,276.625,Mid Value
14046.0,1,11.070714285714287,Low Value
14047.0,7,37.9414705882353,Mid Value
14048.0,2,4.262840909090911,Low Value
14049.0,6,11.166633663366328,Mid Value
14050.0,2,13.821481481481484,Low Value
14051.0,26,71.9876279069767,High Value
14052.0,1,4.024285714285715,Low Value
14053.0,2,65.0625,Mid Value
14054.0,1,15.410000000000002,Low Value
14055.0,1,72.56400000000001,Mid Value
14056.0,29,7.202482269503526,Mid Value
14057.0,18,21.125085910652928,Mid Value
14059.0,1,22.949999999999996,Low Value
14060.0,20,30.22354679802955,Mid Value
14062.0,12,94.27792792792795,High Value
14064.0,7,14.491707317073175,Mid Value
14066.0,1,21.792857142857144,Low Value
14067.0,2,7.20576923076923,Low Value
14068.0,1,11.077083333333334,Low Value
14071.0,9,3.9261561561561624,Mid Value
14073.0,2,9.967142857142857,Low Value
14075.0,3,21.913023255813947,Low Value
14076.0,1,2.6623913043478256,Low Value
14077.0,5,11.89095238095238,Low Value
14078.0,6,16.144153846153852,Mid Value
14079.0,1,31.25833333333333,Low Value
14080.0,1,11.399999999999999,Low Value
14081.0,4,5.799166666666666,Low Value
14082.0,1,6.284482758620689,Low Value
14083.0,9,5.626685082872927,Mid Value
14085.0,19,9.835454545454535,Mid Value
14087.0,2,2.595285714285714,Low Value
14088.0,14,85.44998305084746,High Value
14089.0,1,11.5,Low Value
14090.0,1,76.32000000000001,Mid Value
14092.0,17,18.723963133640567,Mid Value
14093.0,1,4.217619047619047,Low Value
14096.0,34,11.139023010920367,Mid Value
14098.0,1,7.016666666666665,Low Value
14099.0,12,12.273690476190477,Mid Value
14100.0,1,7.496153846153846,Low Value
14101.0,6,170.76542857142857,High Value
14102.0,8,15.65154761904762,Mid Value
14104.0,2,10.295714285714286,Low Value
14105.0,2,16.583289473684207,Low Value
14107.0,8,21.681290322580654,Mid Value
14108.0,3,16.976,Low Value
14109.0,2,5.7285714285714295,Low Value
14110.0,13,36.112420382165595,Mid Value
14111.0,5,62.6,Mid Value
14112.0,12,16.035664739884393,Mid Value
14113.0,8,34.448,Mid Value
14114.0,2,25.76866666666666,Low Value
14116.0,5,19.20472222222223,Low Value
14117.0,1,30.0,Low Value
14119.0,1,-19.9,Low Value
14121.0,6,17.020496894409938,Mid Value
14124.0,1,83.91600000000001,Mid Value
14125.0,3,16.409760479041925,Low Value
14126.0,4,40.22687500000001,Low Value
14127.0,3,16.129772727272712,Low Value
14128.0,2,13.858695652173912,Low Value
14129.0,5,21.612692307692303,Low Value
14130.0,1,7.221791044776118,Low Value
14132.0,12,17.811592039801,Mid Value
14133.0,5,19.677999999999997,Low Value
14135.0,15,35.00231343283583,Mid Value
14138.0,2,20.901702127659576,Low Value
14139.0,1,15.993076923076924,Low Value
14140.0,3,13.732089552238802,Low Value
14141.0,6,19.10934782608696,Mid Value
14142.0,1,14.173181818181819,Low Value
14143.0,1,16.54285714285714,Low Value
14145.0,5,262.34999999999997,Mid Value
14146.0,6,12.039061224489792,Mid Value
14147.0,3,78.06666666666666,Mid Value
14148.0,1,52.4,Mid Value
14149.0,3,6.485750000000001,Low Value
14150.0,2,25.332307692307698,Low Value
14152.0,3,12.221800000000004,Low Value
14154.0,2,25.8773076923077,Low Value
14155.0,1,19.791666666666668,Low Value
14156.0,66,79.84798591549283,High Value
14157.0,3,8.172040816326533,Low Value
14158.0,1,12.38195121951219,Low Value
14159.0,14,3.8599834983498202,Mid Value
14161.0,3,10.282592592592593,Low Value
14162.0,2,11.5744,Low Value
14163.0,4,47.036730769230786,Low Value
14164.0,2,56.267931034482764,Mid Value
14165.0,1,4.901599999999999,Low Value
14167.0,4,11.054615384615383,Low Value
14171.0,1,6.272241379310344,Low Value
14173.0,4,15.546206896551727,Low Value
14174.0,1,5.171538461538462,Low Value
14175.0,7,18.951585365853667,Mid Value
14176.0,5,17.937499999999996,Low Value
14177.0,5,12.894418604651161,Low Value
14178.0,7,4.956972477064221,Mid Value
14179.0,2,4.362303030303028,Low Value
14180.0,31,18.71278225806451,Mid Value
14184.0,1,18.870416666666667,Low Value
14185.0,1,65.88333333333334,Mid Value
14188.0,10,28.43535211267605,Mid Value
14189.0,24,16.622057761732854,Mid Value
14191.0,14,17.718669201520925,Mid Value
14193.0,2,20.318809523809527,Low Value
14194.0,32,18.570778145695346,Mid Value
14195.0,3,120.33749999999998,Mid Value
14196.0,1,55.91999999999999,Mid Value
14198.0,7,15.07954545454545,Mid Value
14199.0,1,92.69999999999999,Mid Value
14201.0,9,17.642051282051277,Mid Value
14204.0,1,3.659772727272727,Low Value
14205.0,4,5.6097435897435926,Low Value
14206.0,2,14.679047619047616,Low Value
14208.0,1,15.174000000000001,Low Value
14209.0,7,23.49011363636364,Mid Value
14210.0,7,18.45524271844661,Mid Value
14211.0,13,18.714406779661022,Mid Value
14212.0,1,118.94222222222223,Mid Value
14213.0,1,-238.44000000000005,Low Value
14214.0,7,14.288999999999996,Mid Value
14215.0,7,16.311192660550464,Mid Value
14216.0,4,31.174576271186435,Low Value
14217.0,24,17.994018691588785,Mid Value
14218.0,1,14.123333333333335,Low Value
14219.0,1,12.848571428571429,Low Value
14220.0,2,30.114285714285717,Low Value
14221.0,10,17.669329896907215,Mid Value
14222.0,1,16.662682926829266,Low Value
14223.0,4,15.98737704918033,Low Value
14224.0,4,8.899322033898306,Low Value
14226.0,7,30.159452054794514,Mid Value
14227.0,15,18.118633879781427,Mid Value
14229.0,5,33.73488372093023,Low Value
14231.0,5,15.223333333333333,Low Value
14232.0,8,17.321440677966102,Mid Value
14233.0,5,40.20861111111113,Low Value
14234.0,4,4.877106918238995,Low Value
14235.0,6,38.673249999999996,Mid Value
14236.0,2,32.724,Low Value
